 -1.2707E+01  8.6641E-04
 -1.2683E+01  7.9943E-04
 -1.2659E+01  7.3306E-04
 -1.2635E+01  6.6753E-04
 -1.2610E+01  6.0312E-04
 -1.2586E+01  5.4020E-04
 -1.2562E+01  4.7914E-04
 -1.2538E+01  4.2034E-04
 -1.2513E+01  3.6416E-04
 -1.2489E+01  3.1093E-04
 -1.2465E+01  2.6094E-04
 -1.2441E+01  2.1449E-04
 -1.2416E+01  1.7187E-04
 -1.2392E+01  1.3339E-04
 -1.2368E+01  9.9384E-05
 -1.2344E+01  7.0171E-05
 -1.2319E+01  4.6070E-05
 -1.2295E+01  2.7375E-05
 -1.2271E+01  1.4364E-05
 -1.2247E+01  7.3035E-06
 -1.2222E+01  6.4538E-06
 -1.2198E+01  1.2068E-05
 -1.2174E+01  2.4386E-05
 -1.2150E+01  4.3627E-05
 -1.2125E+01  6.9990E-05
 -1.2101E+01  1.0366E-04
 -1.2077E+01  1.4480E-04
 -1.2053E+01  1.9360E-04
 -1.2028E+01  2.5022E-04
 -1.2004E+01  3.1481E-04
 -1.1980E+01  3.8748E-04
 -1.1956E+01  4.6828E-04
 -1.1931E+01  5.5722E-04
 -1.1907E+01  6.5427E-04
 -1.1883E+01  7.5942E-04
 -1.1859E+01  8.7271E-04
 -1.1834E+01  9.9421E-04
 -1.1810E+01  1.1240E-03
 -1.1786E+01  1.2621E-03
 -1.1762E+01  1.4084E-03
 -1.1737E+01  1.5627E-03
 -1.1713E+01  1.7248E-03
 -1.1689E+01  1.8942E-03
 -1.1665E+01  2.0707E-03
 -1.1640E+01  2.2542E-03
 -1.1616E+01  2.4446E-03
 -1.1592E+01  2.6421E-03
 -1.1568E+01  2.8465E-03
 -1.1543E+01  3.0578E-03
 -1.1519E+01  3.2754E-03
 -1.1495E+01  3.4987E-03
 -1.1471E+01  3.7269E-03
 -1.1446E+01  3.9595E-03
 -1.1422E+01  4.1960E-03
 -1.1398E+01  4.4365E-03
 -1.1374E+01  4.6811E-03
 -1.1349E+01  4.9298E-03
 -1.1325E+01  5.1826E-03
 -1.1301E+01  5.4389E-03
 -1.1277E+01  5.6978E-03
 -1.1252E+01  5.9580E-03
 -1.1228E+01  6.2186E-03
 -1.1204E+01  6.4790E-03
 -1.1180E+01  6.7390E-03
 -1.1155E+01  6.9989E-03
 -1.1131E+01  7.2592E-03
 -1.1107E+01  7.5199E-03
 -1.1083E+01  7.7808E-03
 -1.1058E+01  8.0406E-03
 -1.1034E+01  8.2980E-03
 -1.1010E+01  8.5516E-03
 -1.0986E+01  8.8004E-03
 -1.0961E+01  9.0441E-03
 -1.0937E+01  9.2833E-03
 -1.0913E+01  9.5186E-03
 -1.0889E+01  9.7508E-03
 -1.0864E+01  9.9796E-03
 -1.0840E+01  1.0204E-02
 -1.0816E+01  1.0424E-02
 -1.0792E+01  1.0636E-02
 -1.0767E+01  1.0839E-02
 -1.0743E+01  1.1033E-02
 -1.0719E+01  1.1219E-02
 -1.0695E+01  1.1397E-02
 -1.0670E+01  1.1569E-02
 -1.0646E+01  1.1735E-02
 -1.0622E+01  1.1895E-02
 -1.0598E+01  1.2047E-02
 -1.0573E+01  1.2190E-02
 -1.0549E+01  1.2323E-02
 -1.0525E+01  1.2444E-02
